customer_id,age,gender,tenure_months,monthly_charges,total_charges,data_usage_gb,call_minutes,sms_count,num_complaints,contract_type,payment_method,internet_service,churn
1290,33,Male,58,41.53,2384.76,4.7,320,263,1,Two year,Electronic check,DSL,No
1291,43,Female,5,55.56,273.42,10,307,18,0,One year,Electronic check,DSL,No
1292,65,Female,73,56.38,4220.9,25.4,123,80,1,Two year,Electronic check,Fiber optic,No
1293,69,Female,7,97.8,663.58,37.3,528,325,1,Month-to-month,Electronic check,Fiber optic,No
1294,66,Male,41,68.31,2847.56,21.2,70,362,0,Two year,Electronic check,Fiber optic,No
1295,19,Male,10,48.72,506.81,15.3,600,262,0,One year,Electronic check,DSL,No
1296,18,Female,62,84.77,5433.61,6.2,368,169,3,Month-to-month,Electronic check,DSL,Yes
1297,65,Male,26,63.1,1614.26,20.2,611,187,1,One year,Mailed check,Fiber optic,No
1298,29,Female,68,75.9,4981.45,31.9,659,100,0,One year,Mailed check,Fiber optic,No
1299,22,Male,24,80.07,1895.27,13.2,248,286,0,Month-to-month,Mailed check,Fiber optic,No
1300,54,Male,78,75.85,5853.84,43.4,567,31,0,One year,Bank transfer,Fiber optic,No
1301,49,Female,41,95,3909.54,11,370,329,0,Month-to-month,Credit card,DSL,No
1302,26,Female,65,97.12,6025.71,10.6,412,160,5,Month-to-month,Bank transfer,Fiber optic,Yes
1303,58,Female,17,62.69,1066.88,48.3,608,71,1,Month-to-month,Bank transfer,Fiber optic,No
1304,52,Male,24,54.67,1325.86,18.4,628,288,0,Two year,Electronic check,DSL,No
1305,36,Female,27,68.86,1941.38,46.6,626,218,2,Month-to-month,Mailed check,Fiber optic,No
1306,65,Male,7,97.2,695.69,17.5,180,14,1,Month-to-month,Electronic check,Fiber optic,No
1307,33,Male,73,70.65,4914.14,22,259,136,2,One year,Electronic check,Fiber optic,No
1308,20,Female,12,40.33,468.24,25.3,64,137,0,Two year,Mailed check,Fiber optic,No
1309,37,Male,3,52.37,156.72,17.8,428,215,3,One year,Electronic check,Fiber optic,No
1310,41,Female,79,67.98,5626.01,28.2,447,86,2,Month-to-month,Credit card,Fiber optic,No
1311,50,Male,10,70.29,710.01,12.2,598,209,0,One year,Credit card,DSL,No
1312,41,Female,33,72.71,2482.03,5.1,551,78,2,Month-to-month,Bank transfer,DSL,No
1313,69,Male,46,74.23,3279.35,13.3,322,21,0,One year,Mailed check,Fiber optic,No
1314,28,Male,59,79.59,4666.3,14.5,164,54,0,One year,Credit card,DSL,No
1315,66,Female,52,45.37,2246.55,49.2,321,391,0,One year,Bank transfer,Fiber optic,No
1316,25,Male,6,44.76,261.8,7,334,97,3,Two year,Electronic check,DSL,No
1317,53,Female,2,71.39,147.22,44.2,265,377,0,One year,Bank transfer,Fiber optic,No
1318,55,Male,29,70.4,2066.55,28.4,69,349,0,One year,Bank transfer,Fiber optic,No
1319,57,Male,40,63.02,2465.87,20.1,198,109,0,Month-to-month,Credit card,Fiber optic,No
1320,37,Male,61,67.9,4283.54,42.9,421,258,0,Month-to-month,Bank transfer,Fiber optic,No
1321,52,Female,68,40.54,2821.55,5.9,432,37,0,Two year,Mailed check,DSL,No
1322,65,Female,68,85.28,5800.04,34.7,160,288,0,Month-to-month,Electronic check,Fiber optic,Yes
1323,42,Female,29,54.55,1509.85,21.5,444,231,0,One year,Mailed check,Fiber optic,No
1324,52,Female,62,60.23,3886,40.5,360,99,0,Two year,Electronic check,Fiber optic,No
1325,42,Female,60,63.38,3867.1,10.8,86,202,0,Month-to-month,Mailed check,Fiber optic,No
1326,46,Male,41,39.13,1654.62,19.5,443,169,1,Two year,Electronic check,DSL,No
1327,35,Male,82,56.98,4876.01,9.2,322,262,1,Two year,Mailed check,DSL,No
1328,63,Female,65,62.35,3906.18,19.4,407,157,0,Two year,Electronic check,Fiber optic,No
1329,35,Male,64,75.32,4942.36,35.2,201,245,0,Month-to-month,Credit card,Fiber optic,Yes
1330,19,Male,79,54.37,4146.86,29.2,499,319,1,One year,Bank transfer,Fiber optic,No
1331,52,Male,63,73.77,4654.78,27.2,339,212,1,Month-to-month,Bank transfer,Fiber optic,No
1332,33,Male,48,61.48,3018.03,37.4,273,266,1,One year,Bank transfer,Fiber optic,No
1333,58,Female,20,65.68,1316.28,11.5,137,210,3,One year,Bank transfer,Fiber optic,No
1334,53,Male,37,61.09,2254.12,17.2,290,127,0,Month-to-month,Electronic check,DSL,No
1335,50,Female,64,59.14,3702.96,27.6,271,119,0,One year,Mailed check,Fiber optic,No
1336,21,Female,5,89.95,461.8,40,511,118,1,Month-to-month,Mailed check,Fiber optic,No
1337,50,Male,34,67.08,2187.07,27.1,363,29,0,Two year,Credit card,Fiber optic,No
1338,31,Female,39,79.7,3024.91,11,173,115,0,One year,Bank transfer,DSL,No
1339,38,Male,67,62.51,3997.69,49.7,431,128,0,Month-to-month,Bank transfer,Fiber optic,No
1340,65,Male,81,61.11,4790.07,45,305,381,1,Month-to-month,Credit card,Fiber optic,No
1341,37,Male,62,66.12,4061.58,41.8,305,236,1,Two year,Bank transfer,Fiber optic,Yes
1342,25,Female,24,90.23,2063.69,38.7,142,389,0,Month-to-month,Credit card,Fiber optic,Yes
1343,24,Female,3,77.8,227.03,32.4,549,306,1,Month-to-month,Bank transfer,Fiber optic,Yes
1344,20,Female,71,93.78,6352.55,6.2,547,81,0,Month-to-month,Mailed check,DSL,Yes
1345,34,Male,67,72.21,5019.86,15.2,133,108,1,Month-to-month,Credit card,DSL,No
1346,50,Male,79,44.63,3663.27,7.6,249,278,1,Two year,Mailed check,DSL,No
1347,65,Male,50,54.59,2783.69,7.3,691,115,0,Two year,Bank transfer,DSL,No
1348,29,Female,29,85.4,2500.01,9.5,265,225,0,Month-to-month,Mailed check,DSL,Yes
1349,68,Male,74,74.42,5670,4.1,497,109,1,Month-to-month,Mailed check,DSL,No
1350,39,Male,32,71.07,2224.54,17.9,691,124,0,Month-to-month,Electronic check,Fiber optic,Yes
1351,39,Female,39,61.57,2459.35,19.8,53,197,4,Two year,Bank transfer,Fiber optic,No
1352,63,Female,9,58.55,518,18.8,571,18,1,One year,Electronic check,Fiber optic,Yes
1353,47,Female,14,43.86,610.54,45.7,676,127,1,Two year,Credit card,Fiber optic,No
1354,55,Male,68,75.7,5394.72,46.7,255,112,1,One year,Electronic check,Fiber optic,No
1355,55,Male,64,68.62,4543.56,17.4,123,247,0,Two year,Bank transfer,DSL,No
1356,62,Male,20,49.75,986.91,38.1,528,248,0,Two year,Electronic check,Fiber optic,No
1357,68,Female,28,68.1,1984.03,7.3,523,83,1,Month-to-month,Electronic check,DSL,No
1358,25,Female,14,41.27,554.51,2.1,653,191,4,Two year,Bank transfer,DSL,No
1359,44,Female,44,64.99,2974.77,22,518,252,1,Two year,Mailed check,Fiber optic,No
1360,44,Female,77,99.87,7989.35,48,127,59,0,Month-to-month,Credit card,Fiber optic,No
1361,51,Male,39,61.71,2442.02,15.4,88,297,2,Two year,Electronic check,Fiber optic,No
1362,38,Male,28,77.6,2134.71,15.4,247,250,1,One year,Bank transfer,Fiber optic,No
1363,47,Male,64,60.44,3992.79,40.9,449,199,1,Two year,Electronic check,Fiber optic,Yes
1364,50,Male,32,90.66,2835.02,4.1,373,277,1,Month-to-month,Credit card,DSL,No
1365,45,Male,9,70.25,609.63,20.2,187,306,1,One year,Credit card,Fiber optic,Yes
1366,64,Male,28,73.45,2067.13,11.5,410,53,4,Month-to-month,Credit card,DSL,No
1367,50,Male,17,60.37,988.2,13.4,574,390,0,Two year,Electronic check,DSL,No
1368,22,Male,77,56.47,4286.18,49.6,348,59,1,Two year,Mailed check,Fiber optic,No
1369,65,Female,55,57.91,3210.45,3.8,166,93,2,One year,Mailed check,DSL,No
1370,36,Female,10,57.63,559.45,20,573,325,3,One year,Mailed check,Fiber optic,Yes
1371,21,Male,80,57.39,4551.61,19.8,172,284,2,One year,Bank transfer,DSL,No
1372,52,Female,6,82.76,487.03,14.8,529,285,1,Month-to-month,Mailed check,Fiber optic,Yes
1373,66,Male,48,48.85,2263.76,8.5,652,263,3,One year,Mailed check,DSL,Yes
1374,34,Male,75,68.16,5180.42,20.4,387,211,0,One year,Credit card,Fiber optic,No
1375,61,Female,67,62.76,4247.05,12.1,295,238,0,Month-to-month,Bank transfer,DSL,No
1376,45,Male,41,78.4,3233.37,32.1,352,138,0,Month-to-month,Credit card,Fiber optic,No
1377,47,Male,79,63.43,5227.03,24.5,425,336,0,One year,Electronic check,Fiber optic,No
1378,46,Male,60,61.15,3825.49,38.5,408,216,1,Month-to-month,Electronic check,Fiber optic,No
1379,63,Male,77,42.69,3310.92,8.3,624,159,0,Two year,Credit card,DSL,No
1380,23,Male,42,89.51,3849.16,7.4,398,185,4,Month-to-month,Bank transfer,DSL,No
1381,52,Male,81,78.09,6518.18,11,177,340,0,Month-to-month,Mailed check,DSL,No
1382,58,Male,71,46.21,3152.91,4.6,501,334,2,One year,Mailed check,DSL,No
1383,54,Female,28,59.87,1734.19,10.6,291,139,2,One year,Bank transfer,Fiber optic,No
1384,41,Female,13,76.38,943.8,31.4,427,279,0,One year,Mailed check,Fiber optic,No
1385,46,Male,81,66.01,5080.56,21.8,108,178,0,One year,Mailed check,Fiber optic,No
1386,66,Female,15,58.07,854.53,6.5,86,376,2,One year,Credit card,DSL,No
1387,63,Male,36,72.02,2668.68,8.9,635,237,2,One year,Electronic check,DSL,No
1388,48,Male,15,62.7,980.13,13.5,533,82,1,Month-to-month,Bank transfer,Fiber optic,Yes
1389,52,Male,75,71.58,5314.39,12.2,157,383,3,Month-to-month,Bank transfer,DSL,Yes
1390,50,Male,56,83.66,4746.34,10.2,160,278,1,Month-to-month,Mailed check,DSL,No
1391,69,Female,4,94.24,375.93,48.3,573,141,0,Month-to-month,Mailed check,Fiber optic,No
1392,38,Female,52,62.89,3198.23,10.5,450,131,1,Month-to-month,Electronic check,DSL,Yes
1393,49,Female,10,63.84,661.88,27.5,540,31,1,Month-to-month,Bank transfer,Fiber optic,No
1394,40,Female,45,44.11,2002.21,3.5,288,126,1,Two year,Credit card,DSL,No
1395,50,Male,29,73.78,2180.14,46.4,643,262,0,Month-to-month,Electronic check,Fiber optic,No
1396,20,Female,53,93.74,5026.44,37,521,369,1,Month-to-month,Credit card,Fiber optic,No
1397,35,Male,29,37.6,1045.04,25.4,668,357,2,Two year,Electronic check,Fiber optic,No
1398,42,Male,23,60.69,1441.87,13.6,210,90,4,Month-to-month,Credit card,Fiber optic,Yes
1399,59,Female,57,60.61,3295.33,15.8,445,83,0,Month-to-month,Credit card,Fiber optic,Yes
1400,48,Male,50,94.59,4819.73,17.4,211,157,2,Month-to-month,Credit card,DSL,Yes
1401,20,Female,21,65.42,1324.54,19.5,244,136,2,Month-to-month,Bank transfer,Fiber optic,No
1402,57,Female,43,73.57,3178.5,16.4,690,231,1,Month-to-month,Mailed check,DSL,No
1403,63,Female,10,71.01,683.64,26.3,462,82,0,Month-to-month,Bank transfer,Fiber optic,No
1404,41,Female,76,64.94,5167.14,12.2,182,304,1,Two year,Credit card,DSL,No
1405,67,Female,30,73.14,2179.38,23.3,599,352,4,Month-to-month,Mailed check,Fiber optic,Yes
1406,49,Male,51,73.44,3855.29,28.4,582,201,1,Month-to-month,Credit card,Fiber optic,No
1407,64,Female,33,50.94,1730.88,33.3,108,131,1,One year,Electronic check,Fiber optic,No
1408,39,Female,18,85.15,1474.67,33.8,655,159,0,Month-to-month,Mailed check,Fiber optic,Yes
1409,40,Male,78,80.92,6353.58,28.7,92,166,1,Month-to-month,Bank transfer,Fiber optic,No
1410,19,Female,22,46.11,1065.05,5.5,281,74,0,Two year,Credit card,DSL,No
1411,44,Female,64,54.93,3474.08,25.6,367,31,2,Two year,Mailed check,Fiber optic,No
1412,59,Male,21,48.1,969.25,41.5,216,98,0,Two year,Bank transfer,Fiber optic,No
1413,19,Male,1,81.75,83.91,6.8,243,87,0,Month-to-month,Electronic check,DSL,No
1414,43,Female,15,51.78,784.01,40.4,564,251,0,Two year,Credit card,Fiber optic,No
1415,34,Male,36,94.67,3481.19,5.8,660,13,0,Month-to-month,Bank transfer,DSL,No
1416,57,Female,47,70.21,3310.45,13.6,690,369,0,Month-to-month,Mailed check,DSL,No
1417,50,Male,54,79.76,4207.58,4.5,690,16,0,Month-to-month,Electronic check,DSL,No
1418,26,Female,32,79.23,2527.26,32.4,422,29,1,One year,Credit card,Fiber optic,No
1419,60,Female,58,87.99,5147.12,36.9,279,82,1,Month-to-month,Bank transfer,Fiber optic,Yes
1420,65,Female,46,57.31,2567.07,46.6,388,79,0,One year,Electronic check,Fiber optic,No
1421,56,Male,54,42.43,2372.35,43.3,412,234,0,Two year,Electronic check,Fiber optic,No
1422,46,Female,33,88.22,2885.48,25.6,510,168,0,Month-to-month,Bank transfer,Fiber optic,Yes
1423,59,Male,39,59.61,2374.82,14.8,677,60,3,One year,Credit card,DSL,No
1424,43,Female,23,60.16,1445.13,21.8,671,143,0,Month-to-month,Bank transfer,Fiber optic,No
1425,52,Female,43,97.51,4157.5,20,469,376,0,Month-to-month,Electronic check,Fiber optic,Yes
1426,67,Female,55,65.99,3615.42,22.4,395,323,1,Month-to-month,Electronic check,Fiber optic,No
1427,42,Female,2,79.3,153.58,39.4,521,160,0,One year,Mailed check,Fiber optic,No
1428,41,Female,66,92.73,6044.35,14.6,640,64,2,Month-to-month,Credit card,Fiber optic,Yes
1429,30,Male,38,48.86,1862.09,9.2,619,106,0,Two year,Bank transfer,DSL,No
1430,24,Male,29,66.26,1869.58,17.8,217,144,0,Two year,Credit card,Fiber optic,No
1431,53,Male,67,62.11,3964.18,7.9,605,42,0,Two year,Credit card,DSL,No
1432,62,Female,71,62.36,4320.32,7,429,173,2,Month-to-month,Electronic check,DSL,No
1433,37,Female,36,69.48,2546.95,5.8,148,154,0,Month-to-month,Mailed check,DSL,Yes
1434,18,Male,29,62.13,1866.32,22.4,517,78,1,Month-to-month,Bank transfer,Fiber optic,No
1435,25,Female,37,76.29,2718.58,16,368,136,0,One year,Bank transfer,Fiber optic,No
1436,63,Female,45,59.53,2724.86,41.7,200,130,2,Two year,Mailed check,Fiber optic,No
1437,33,Female,16,59.01,929.05,2.2,629,182,0,Two year,Mailed check,DSL,No
1438,31,Male,31,55.62,1689.92,19.3,569,183,0,One year,Electronic check,DSL,No
1439,29,Male,34,67.5,2279.55,17,351,333,1,Month-to-month,Electronic check,DSL,No
1440,68,Male,50,39.44,2045.1,14.6,451,387,0,Two year,Bank transfer,Fiber optic,No
1441,40,Male,65,75.78,4965.41,38.6,456,198,0,Month-to-month,Mailed check,Fiber optic,No
1442,32,Male,82,93.06,7738.27,39.8,387,100,0,Month-to-month,Credit card,Fiber optic,Yes
1443,45,Female,62,51.72,3083.02,23.5,86,196,1,Two year,Credit card,Fiber optic,No
1444,51,Female,43,61.55,2546.25,40.6,625,301,1,One year,Mailed check,Fiber optic,No
1445,19,Female,56,68.37,3829.61,43.5,129,11,3,Month-to-month,Bank transfer,Fiber optic,Yes
1446,49,Female,15,68.13,1044.26,15.2,267,148,1,Month-to-month,Credit card,DSL,No
1447,40,Male,48,93.14,4334.6,14.4,131,38,0,Month-to-month,Credit card,DSL,Yes
1448,39,Male,49,69.52,3422.76,14.2,340,251,0,One year,Mailed check,DSL,No
1449,68,Female,81,74.74,6306.05,15.8,69,344,0,Month-to-month,Electronic check,DSL,No
1450,42,Male,44,43.14,1900.58,2.8,172,112,0,Two year,Credit card,DSL,No
1451,39,Female,10,97.01,968.23,12.4,124,127,0,Month-to-month,Electronic check,Fiber optic,No
1452,39,Female,20,77.6,1565.24,18.8,624,12,0,Month-to-month,Credit card,Fiber optic,No
1453,66,Female,70,65.13,4646.84,5.9,638,283,1,Month-to-month,Bank transfer,DSL,Yes
1454,69,Female,8,66.84,524.14,27.6,403,118,1,Month-to-month,Electronic check,Fiber optic,No
1455,59,Male,45,74.09,3278.91,29,549,367,1,One year,Bank transfer,Fiber optic,No
1456,23,Female,34,49.02,1609.44,49,376,259,3,One year,Electronic check,Fiber optic,No
1457,32,Male,51,82.19,4379.82,29,402,30,3,Month-to-month,Mailed check,Fiber optic,Yes
1458,60,Female,4,67.38,257.32,24.9,135,309,0,One year,Mailed check,Fiber optic,No
1459,54,Female,39,59.61,2315.67,24.4,204,171,1,Two year,Credit card,Fiber optic,No
1460,50,Female,24,91.73,2241.93,45.4,473,51,0,Month-to-month,Bank transfer,Fiber optic,No
1461,25,Female,55,81.42,4572.49,25.4,462,76,2,Month-to-month,Electronic check,Fiber optic,Yes
1462,61,Male,26,63.64,1675.54,15.1,401,65,1,Month-to-month,Bank transfer,DSL,Yes
1463,61,Female,25,76.79,1889.14,17.2,543,69,0,One year,Bank transfer,DSL,No
1464,22,Male,36,99.25,3421.94,9.5,232,364,0,Month-to-month,Credit card,DSL,Yes
1465,56,Female,71,77.65,5751.38,11.9,374,12,0,Month-to-month,Mailed check,DSL,No
1466,21,Female,74,72.05,5166.66,32.6,219,369,0,One year,Electronic check,Fiber optic,No
1467,23,Female,58,69.11,4172.21,10.2,344,180,0,Two year,Credit card,DSL,No
1468,62,Male,12,61.04,712.37,39.7,420,313,0,Month-to-month,Bank transfer,Fiber optic,No
1469,49,Female,1,90.82,86.92,2.4,256,146,1,Month-to-month,Mailed check,DSL,No
1470,69,Female,50,67.12,3216.25,17.3,243,374,1,One year,Mailed check,Fiber optic,No
1471,47,Female,25,83.37,2054.74,3,80,223,0,Month-to-month,Electronic check,DSL,No
1472,64,Female,80,90.63,6998.07,21.9,271,230,0,Month-to-month,Mailed check,Fiber optic,Yes
1473,52,Female,5,71.88,358.77,22,147,86,1,One year,Bank transfer,Fiber optic,No
1474,57,Male,83,52.64,4348.94,18.9,288,205,2,Two year,Mailed check,DSL,No
1475,69,Male,68,66.25,4656.48,14,482,60,2,Two year,Bank transfer,DSL,No
1476,33,Female,6,75.09,459.36,12.6,78,39,0,Month-to-month,Electronic check,Fiber optic,Yes
1477,30,Female,26,42.05,1114.99,6.8,57,124,0,Two year,Bank transfer,DSL,No
1478,67,Male,55,94.04,5219.12,39,610,369,1,Month-to-month,Mailed check,Fiber optic,Yes
1479,59,Female,39,82.99,3090.13,18.8,193,182,0,Month-to-month,Mailed check,DSL,Yes
1480,47,Male,9,36.06,332.56,24,138,79,0,Two year,Electronic check,Fiber optic,No
1481,36,Female,45,43.5,1929.81,9.8,540,47,0,Two year,Electronic check,DSL,No
1482,34,Female,14,91.86,1329.27,29.5,493,322,5,Month-to-month,Mailed check,Fiber optic,Yes
1483,36,Male,55,97.6,5231.99,9,217,64,0,Month-to-month,Electronic check,DSL,No
1484,45,Female,9,84.58,774.17,31.8,466,154,0,Month-to-month,Bank transfer,Fiber optic,Yes
1485,43,Male,15,63.34,959.96,39.3,536,252,2,One year,Credit card,Fiber optic,No
1486,54,Male,37,64.69,2300.67,40.9,52,142,3,Two year,Bank transfer,Fiber optic,No
1487,43,Male,50,76.88,3704.2,21.3,62,149,2,Month-to-month,Bank transfer,Fiber optic,No
1488,40,Female,72,82.63,6246.76,25.4,254,43,1,Month-to-month,Electronic check,Fiber optic,No
1489,26,Male,21,60.18,1242.99,6.5,75,198,3,Month-to-month,Credit card,DSL,Yes
1490,29,Male,57,70.75,3995.44,17.6,211,12,1,Month-to-month,Mailed check,Fiber optic,No
1491,18,Female,19,67.79,1333.8,48.8,338,115,0,Two year,Electronic check,Fiber optic,No
1492,18,Female,58,47.45,2788.16,47,392,340,3,Two year,Bank transfer,Fiber optic,Yes
1493,64,Female,6,86.12,525.98,41.1,262,316,1,Month-to-month,Credit card,Fiber optic,No
1494,51,Female,4,98,397.35,17.9,344,283,0,Month-to-month,Electronic check,Fiber optic,Yes
1495,49,Female,43,82.74,3494.99,2.3,223,122,0,Month-to-month,Bank transfer,DSL,Yes
1496,65,Female,42,70.79,3071.05,47.1,508,287,1,Month-to-month,Bank transfer,Fiber optic,Yes
1497,42,Male,3,92.46,264.45,34.5,514,397,2,Month-to-month,Mailed check,Fiber optic,No
1498,57,Female,1,57.18,56.42,25.4,603,196,5,One year,Mailed check,Fiber optic,Yes
1499,62,Male,55,69.57,4000.27,13.4,178,288,0,Month-to-month,Credit card,DSL,No
1500,18,Female,15,82.27,1219.06,17.3,372,294,2,Month-to-month,Bank transfer,DSL,No
1501,33,Male,47,40.42,1807.94,6.6,529,62,0,Two year,Bank transfer,DSL,No
1502,56,Male,46,75.85,3381.64,22.5,538,336,1,Month-to-month,Mailed check,Fiber optic,No
1503,22,Female,58,60.48,3663.64,4.4,159,372,0,Two year,Bank transfer,DSL,No
1504,39,Female,71,55.54,4081.06,6.2,487,281,1,One year,Mailed check,DSL,No
1505,46,Male,81,60.65,4763.01,7.5,158,178,1,Two year,Bank transfer,DSL,No
1506,20,Female,83,71.06,6179.61,13.1,69,369,3,Month-to-month,Mailed check,Fiber optic,No
1507,29,Female,39,73.38,2764.2,4.6,697,68,1,One year,Mailed check,DSL,No
1508,43,Male,3,74.48,234.44,16.5,165,255,1,Month-to-month,Credit card,Fiber optic,No
1509,33,Male,30,66.99,2078.94,30.4,302,308,2,Two year,Bank transfer,Fiber optic,No
1510,68,Male,35,70.08,2554.01,32.1,294,162,0,One year,Bank transfer,Fiber optic,No
1511,54,Female,57,86.4,4747.36,16.1,169,163,0,Month-to-month,Mailed check,DSL,Yes
1512,39,Female,29,80.47,2287.36,18.2,251,201,0,Month-to-month,Bank transfer,DSL,No
1513,46,Female,50,65.14,3322.8,16.9,500,24,0,Two year,Mailed check,DSL,No
1514,31,Female,62,65.28,4049.49,13.5,435,197,0,Two year,Credit card,DSL,No
1515,45,Male,52,56.49,2876.26,16.2,161,234,0,Two year,Credit card,DSL,Yes
1516,22,Female,14,49.93,712.68,14.9,612,145,0,Two year,Mailed check,DSL,No
1517,64,Male,35,63.85,2297.25,45.1,284,62,0,Two year,Electronic check,Fiber optic,No
1518,66,Female,28,78.35,2146.73,23.9,582,253,0,One year,Credit card,Fiber optic,No
1519,47,Female,58,99.12,5510.85,2.1,238,79,0,Month-to-month,Bank transfer,DSL,No
1520,63,Male,30,99.25,2999.64,37.8,65,233,2,Month-to-month,Mailed check,Fiber optic,Yes
1521,69,Female,7,66.17,458.4,18.6,599,128,5,One year,Mailed check,DSL,Yes
1522,22,Female,39,88.48,3581.08,18.4,321,310,0,Month-to-month,Credit card,DSL,No
1523,29,Male,69,60.96,4014.86,33.4,292,73,1,One year,Mailed check,Fiber optic,No
1524,33,Female,35,66.89,2373.44,7,488,260,0,Month-to-month,Credit card,DSL,No
1525,43,Male,52,46.27,2297.16,34.8,441,140,2,One year,Mailed check,Fiber optic,Yes
1526,43,Male,14,89.4,1203.2,30.3,672,351,0,Month-to-month,Credit card,Fiber optic,Yes
1527,65,Male,63,93.7,5825.61,31.2,565,329,0,Month-to-month,Bank transfer,Fiber optic,No
1528,38,Male,36,78.5,2749.31,10.2,486,256,1,Month-to-month,Electronic check,DSL,Yes
1529,56,Female,24,95.7,2219.12,8.5,292,62,5,Month-to-month,Electronic check,DSL,No
1530,53,Female,40,69.09,2844.61,12.5,163,47,0,Two year,Electronic check,Fiber optic,No
1531,50,Female,29,61.76,1743.09,29.2,676,320,0,One year,Electronic check,Fiber optic,No
1532,47,Male,53,65.08,3402.56,41.4,521,191,1,Two year,Credit card,Fiber optic,No
1533,54,Female,22,92.57,2119.61,33.3,655,45,3,Month-to-month,Mailed check,Fiber optic,Yes
1534,40,Female,72,77.03,5704.52,13.8,277,41,2,Month-to-month,Electronic check,Fiber optic,No
1535,27,Female,15,69.96,1051.92,7.2,136,98,3,Month-to-month,Mailed check,DSL,Yes
1536,22,Female,69,76.9,5090.62,19.5,267,101,0,Month-to-month,Credit card,DSL,No
1537,53,Male,64,66.46,4442.91,10,107,103,0,Month-to-month,Credit card,DSL,No
1538,51,Male,4,95.67,390.68,41.2,325,359,2,Month-to-month,Electronic check,Fiber optic,Yes
1539,69,Female,75,51.76,3701.53,28.5,691,335,0,Two year,Bank transfer,Fiber optic,No
1540,48,Male,18,65.45,1230.97,15.6,634,371,0,Two year,Electronic check,DSL,No
1541,27,Female,42,41.87,1683.23,18.6,350,228,0,Two year,Mailed check,DSL,No
1542,36,Female,30,68.53,2077.07,44,64,224,0,Two year,Electronic check,Fiber optic,No
